ID,1994,2002,2007,2017
Iroquois-1825,Vaccinium uliginosum,Vaccinium uliginosum,Lycopodium sp.,Vaccinium uliginosum
Iroquois-1826,Rhizocarpon geographicum,Umbilicaria sp.,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-1827,soil,soil,Diapensia lapponica,Trichophorum cespitosum
Iroquois-1828,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1829,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1830,lichen,lichen,rock,rock
Iroquois-1831,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1832,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1833,Vaccinium uliginosum,soil,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1834,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1835,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1836,Vaccinium uliginosum,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1837,Vaccinium uliginosum,Empetrum nigrum,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1838,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1839,soil,Empetrum nigrum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1840,Cladonia rangiferina,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1841,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1842,Sibbaldiopsis tridentata,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1843,Picea mariana,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1844,rock,rock,Sphagnum sp.,Sphagnum pylaesii
Iroquois-1845,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,soil
Iroquois-1846,soil,soil,soil,soil
Iroquois-1847,Picea mariana,Picea mariana,Picea mariana,soil
Iroquois-1848,Rhizocarpon geographicum,rock,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-1849,soil,Vaccinium oxycoccos,Picea mariana,Picea mariana
Iroquois-1850,Picea mariana,Larix laricina,Larix laricina,Picea mariana
Iroquois-1851,lichen,lichen,rock,lichen
Iroquois-1852,Vaccinium uliginosum,Vaccinium uliginosum,Kalmia polifolia,Kalmia polifolia
Iroquois-1853,Vaccinium uliginosum,Empetrum nigrum,Empetrum nigrum,Empetrum nigrum
Iroquois-1854,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata,Empetrum nigrum
Iroquois-1855,Vaccinium uliginosum,Chamaedaphne calyculata,Empetrum nigrum,Chamaedaphne calyculata
Iroquois-1856,soil,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-1857,Trichophorum cespitosum,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-1858,Picea mariana,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-1859,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Picea mariana,Alnus viridis ssp. crispa
Iroquois-1860,Kalmia polifolia,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1861,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1862,Kalmia polifolia,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1863,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1864,Picea mariana,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1865,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1866,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1867,Vaccinium uliginosum,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1868,Vaccinium uliginosum,Picea mariana,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1869,Picea mariana,Larix laricina,Larix laricina,Vaccinium uliginosum
Iroquois-1870,Picea mariana,Picea mariana,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1871,Chamaedaphne calyculata,Empetrum nigrum,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1872,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1873,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1874,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1875,soil,Diapensia lapponica,Empetrum nigrum,Trichophorum cespitosum
Iroquois-1876,Rhizocarpon geographicum,Rhizocarpon geographicum,rock,Sphagnum pylaesii
Iroquois-1877,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,soil
Iroquois-1878,soil,Trichophorum cespitosum,Trichophorum cespitosum,soil
Iroquois-1879,Picea mariana,Picea mariana,Picea mariana,soil
Iroquois-1880,soil,Rhododendron groenlandicum,Chamaedaphne calyculata,Rhododendron groenlandicum
Iroquois-1881,lichen,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-1882,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Picea mariana
Iroquois-1883,lichen,lichen,Rhizocarpon geographicum,lichen
Iroquois-1884,soil,Vaccinium uliginosum,Vaccinium uliginosum,Empetrum nigrum
Iroquois-1885,Vaccinium uliginosum,Empetrum nigrum,Empetrum nigrum,Empetrum nigrum
Iroquois-1886,Vaccinium uliginosum,soil,Diapensia lapponica,Diapensia lapponica
Iroquois-1887,Vaccinium uliginosum,soil,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1888,Cladonia sp.,Cladonia sp.,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1889,Alnus viridis ssp. crispa,Vaccinium uliginosum,Rhododendron groenlandicum,Alnus viridis ssp. crispa
Iroquois-1890,Trientalis borealis,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1891,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1892,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1893,Vaccinium uliginosum,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1894,Empetrum nigrum,Trichophorum cespitosum,root,Vaccinium uliginosum
Iroquois-1895,Vaccinium uliginosum,Rhododendron groenlandicum,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1896,Vaccinium oxycoccos,Diapensia lapponica,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1897,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1898,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1899,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1900,soil,Diapensia lapponica,soil,Trichophorum cespitosum
Iroquois-1901,Picea mariana,Trichophorum cespitosum,Picea mariana,Trichophorum cespitosum
Iroquois-1902,Vaccinium uliginosum,Cladonia sp.,Chamaedaphne calyculata,Thamnolia sp.
Iroquois-1903,lichen,lichen,rock,Sphagnum pylaesii
Iroquois-1904,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum,soil
Iroquois-1905,soil,soil,Rhododendron groenlandicum,soil
Iroquois-1906,Picea mariana,Trichophorum cespitosum,Vaccinium oxycoccos,Sibbaldiopsis tridentata
Iroquois-1907,Larix laricina,Larix laricina,Larix laricina,Rhododendron groenlandicum
Iroquois-1908,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum,Picea mariana
Iroquois-1909,Chamaedaphne calyculata,Picea mariana,Empetrum nigrum,Picea mariana
Iroquois-1910,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Lycopodium sp.
Iroquois-1911,lichen,lichen,Umbilicaria sp.,lichen
Iroquois-1912,soil,Diapensia lapponica,lichen,lichen
Iroquois-1913,Empetrum nigrum,Kalmia polifolia,Empetrum nigrum,Empetrum nigrum
Iroquois-1914,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1915,soil,Chamaedaphne calyculata,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1916,Picea mariana,Picea mariana,Kalmia polifolia,Chamaedaphne calyculata
Iroquois-1917,Chamaedaphne calyculata,Chamaedaphne calyculata,Empetrum nigrum,Chamaedaphne calyculata
Iroquois-1918,Kalmia polifolia,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1919,Alnus viridis ssp. crispa,Abies balsamea,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1920,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Abies balsamea
Iroquois-1921,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1922,soil,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1923,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1924,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1925,Empetrum nigrum,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1926,Vaccinium uliginosum,Picea mariana,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1927,Vaccinium uliginosum,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1928,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1929,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1930,Picea mariana,Trichophorum cespitosum,Picea mariana,Trichophorum cespitosum
Iroquois-1931,soil,Trientalis borealis,Kalmia polifolia,Trichophorum cespitosum
Iroquois-1932,Picea mariana,Chamaedaphne calyculata,Chamaedaphne calyculata,Trichophorum cespitosum
Iroquois-1933,Picea mariana,Picea mariana,Vaccinium uliginosum,soil
Iroquois-1934,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum,soil
Iroquois-1935,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium oxycoccos,soil
Iroquois-1936,Vaccinium uliginosum,Kalmia polifolia,soil,soil
Iroquois-1937,Larix laricina,Larix laricina,Larix laricina,Rhododendron groenlandicum
Iroquois-1938,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-1939,Vaccinium uliginosum,Rhododendron groenlandicum,Trichophorum cespitosum,Picea mariana
Iroquois-1940,Picea mariana,Picea mariana,Picea mariana,Picea mariana
Iroquois-1941,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Lycopodium sp.
Iroquois-1942,rock,Rhizocarpon geographicum,Umbilicaria sp.,lichen
Iroquois-1943,Empetrum nigrum,Trichophorum cespitosum,lichen,Kalmia angustifolia
Iroquois-1944,Empetrum nigrum,Empetrum nigrum,Empetrum nigrum,Empetrum nigrum
Iroquois-1945,Vaccinium uliginosum,Cladonia sp.,Chamaedaphne calyculata,Cladonia sp.
Iroquois-1946,Picea mariana,Trichophorum cespitosum,Sibbaldiopsis tridentata,Chamaedaphne calyculata
Iroquois-1947,Chamaedaphne calyculata,Empetrum nigrum,Chamaedaphne calyculata,Alnus viridis ssp. crispa
Iroquois-1948,Vaccinium uliginosum,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1949,Alnus viridis ssp. crispa,Abies balsamea,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1950,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Abies balsamea
Iroquois-1951,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1952,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1953,soil,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1954,Diapensia lapponica,Cladonia sp.,soil,Vaccinium uliginosum
Iroquois-1955,Kalmia polifolia,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1956,Vaccinium uliginosum,Diapensia lapponica,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1957,Picea mariana,Chamaedaphne calyculata,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1958,Vaccinium uliginosum,Picea mariana,Picea mariana,Vaccinium uliginosum
Iroquois-1959,Picea mariana,Picea mariana,Picea mariana,Vaccinium uliginosum
Iroquois-1960,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1961,Empetrum nigrum,Kalmia polifolia,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1962,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1963,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1964,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum,soil
Iroquois-1965,Picea mariana,Picea mariana,Picea mariana,Rhododendron groenlandicum
Iroquois-1966,Larix laricina,Larix laricina,Larix laricina,Rhododendron groenlandicum
Iroquois-1967,Rhododendron groenlandicum,Empetrum nigrum,Chamaedaphne calyculata,Rhododendron groenlandicum
Iroquois-1968,Rhizocarpon geographicum,rock,rock,Rhizocarpon geographicum
Iroquois-1969,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-1970,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum,Picea mariana
Iroquois-1971,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Empetrum nigrum
Iroquois-1972,Vaccinium uliginosum,Sibbaldiopsis tridentata,Vaccinium uliginosum,Empetrum nigrum
Iroquois-1973,Vaccinium uliginosum,Kalmia polifolia,Kalmia polifolia,Empetrum nigrum
Iroquois-1974,Empetrum nigrum,Empetrum nigrum,Kalmia polifolia,Diapensia lapponica
Iroquois-1975,Picea mariana,Picea mariana,Sibbaldiopsis tridentata,Chamaedaphne calyculata
Iroquois-1976,Vaccinium uliginosum,Chamaedaphne calyculata,lichen,Chamaedaphne calyculata
Iroquois-1977,Empetrum nigrum,Trichophorum cespitosum,Vaccinium uliginosum,Alnus viridis ssp. crispa
Iroquois-1978,Alnus viridis ssp. crispa,Abies balsamea,Vaccinium uliginosum,Alnus viridis ssp. crispa
Iroquois-1979,Kalmia polifolia,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-1980,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum,Abies balsamea
Iroquois-1981,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1982,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1983,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1984,Diapensia lapponica,Cladonia sp.,soil,Vaccinium uliginosum
Iroquois-1985,Larix laricina,Larix laricina,Larix laricina,Vaccinium uliginosum
Iroquois-1986,Kalmia polifolia,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1987,Vaccinium uliginosum,Rhododendron groenlandicum,Kalmia polifolia,Vaccinium uliginosum
Iroquois-1988,Vaccinium uliginosum,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum
Iroquois-1989,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1990,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1991,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-1992,Picea mariana,Vaccinium oxycoccos,Kalmia polifolia,Trichophorum cespitosum
Iroquois-1993,Vaccinium uliginosum,Diapensia lapponica,Empetrum nigrum,Trichophorum cespitosum
Iroquois-1994,Empetrum nigrum,Vaccinium oxycoccos,Diapensia lapponica,Trichophorum cespitosum
Iroquois-1995,Picea mariana,Picea mariana,Picea mariana,soil
Iroquois-1996,Rhododendron groenlandicum,Kalmia polifolia,Vaccinium uliginosum,Sibbaldiopsis tridentata
Iroquois-1997,Picea mariana,Picea mariana,Picea mariana,Rhododendron groenlandicum
Iroquois-1998,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-1999,Rhizocarpon geographicum,rock,Andreaea rupestris,Rhizocarpon geographicum
Iroquois-2000,Vaccinium uliginosum,Empetrum nigrum,Rhododendron groenlandicum,Picea mariana
Iroquois-2001,Vaccinium uliginosum,Larix laricina,Picea mariana,Picea mariana
Iroquois-2002,Rhododendron groenlandicum,Diapensia lapponica,Kalmia polifolia,Kalmia polifolia
Iroquois-2003,Rhododendron groenlandicum,Vaccinium uliginosum,Rhododendron groenlandicum,Empetrum nigrum
Iroquois-2004,Empetrum nigrum,Empetrum nigrum,Rhododendron groenlandicum,Empetrum nigrum
Iroquois-2005,Picea mariana,Picea mariana,Sibbaldiopsis tridentata,Chamaedaphne calyculata
Iroquois-2006,Cladonia sp.,Cladonia sp.,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-2007,Empetrum nigrum,Empetrum nigrum,Sibbaldiopsis tridentata,Alnus viridis ssp. crispa
Iroquois-2008,Picea mariana,Abies balsamea,Picea mariana,Alnus viridis ssp. crispa
Iroquois-2009,Vaccinium uliginosum,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-2010,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea
Iroquois-2011,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2012,Diapensia lapponica,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2013,Picea mariana,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2014,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2015,Alnus viridis ssp. crispa,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2016,Larix laricina,Larix laricina,Larix laricina,Vaccinium uliginosum
Iroquois-2017,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum,Vaccinium oxycoccos
Iroquois-2018,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-2019,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-2020,soil,soil,Diapensia lapponica,Trichophorum cespitosum
Iroquois-2021,Empetrum nigrum,soil,Diapensia lapponica,Trichophorum cespitosum
Iroquois-2022,soil,Vaccinium uliginosum,Rhododendron groenlandicum,Sibbaldiopsis tridentata
Iroquois-2023,Empetrum nigrum,Kalmia polifolia,Empetrum nigrum,Rhododendron groenlandicum
Iroquois-2024,Rhizocarpon geographicum,Vaccinium uliginosum,Umbilicaria sp.,Rhizocarpon geographicum
Iroquois-2025,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Iroquois-2026,rock,Picea mariana,Vaccinium uliginosum,Picea mariana
Iroquois-2027,Vaccinium uliginosum,Picea mariana,Rhododendron groenlandicum,Picea mariana
Iroquois-2028,Picea mariana,Picea mariana,Picea mariana,Picea mariana
Iroquois-2029,Picea mariana,Picea mariana,Picea mariana,Picea mariana
Iroquois-2030,Picea mariana,Picea mariana,Larix laricina,Picea mariana
Iroquois-2031,Vaccinium uliginosum,Kalmia polifolia,Vaccinium uliginosum,Kalmia polifolia
Iroquois-2032,soil,Kalmia polifolia,Kalmia polifolia,Kalmia polifolia
Iroquois-2033,Empetrum nigrum,Chamaedaphne calyculata,soil,Empetrum nigrum
Iroquois-2034,soil,Vaccinium oxycoccos,Kalmia polifolia,Empetrum nigrum
Iroquois-2035,Picea mariana,Picea mariana,Picea mariana,Chamaedaphne calyculata
Iroquois-2036,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-2037,Chamaedaphne calyculata,Alnus viridis ssp. crispa,Sibbaldiopsis tridentata,Alnus viridis ssp. crispa
Iroquois-2038,Picea mariana,Abies balsamea,Picea mariana,Alnus viridis ssp. crispa
Iroquois-2039,Empetrum nigrum,Kalmia polifolia,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa
Iroquois-2040,Picea mariana,Picea mariana,Picea mariana,Abies balsamea
Iroquois-2041,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2042,Vaccinium uliginosum,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2043,Alnus viridis ssp. crispa,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-2044,soil,Vaccinium uliginosum,Sibbaldiopsis tridentata,Vaccinium uliginosum
Iroquois-2045,Picea mariana,Vaccinium uliginosum,Picea mariana,Vaccinium uliginosum
Iroquois-2046,Picea mariana,Picea mariana,Picea mariana,Vaccinium uliginosum
Iroquois-2047,Picea mariana,Larix laricina,Larix laricina,Vaccinium uliginosum
